AMIE;x;y
3452;631143,6473;9884256,403
3453;631167,383;9956676,972
3454;631177;10097709
3455;631209,57;9635667,87
3456;631216,12;9584505,84
3457;631242,18;9835662,7
3458;631249;9797556
3459;631254;10096096
3460;631264,9965;9759896,141
3461;631279,7454;9884492,815
3462;631303,51;9884125,271
3463;631318,05;9877427,79
3464;631325,92;9905810,977
3465;631361;9798034
3466;631377,6021;10026284,14
3467;631381;9902958
3468;631394,0987;10007247,41
3469;631395,4771;9798023,05
3470;631418,8066;9884388,351
3471;631419,215;9578711,929
3472;631500,83;9875383,8
3473;631526,33;9852789,26
3474;631571;9760470
3475;631612,2;9509164,32
3476;631617,52;9846495,86
3477;631622;9678150
3478;631643,59;9795446,06
3479;631656;10096832
3480;631670,82;9642619,82
3481;631752;9762039
3482;631766,5716;9632038,893
3483;631782,28;9517194,83
3484;631793,97;9631027,27
3485;631815,59;9529498,06
3486;631819,66;9632445,34
3487;631825,82;9632542,47
3488;631828;10098408
3489;631841;9802314
3490;631846,37;9631993,04
3491;631852,65;9659764,74
3492;631858,72;9524480,78
3493;631861;10097820
3494;631867,874;9894060,547
3495;631891,8978;9995061,928
3496;631897,9249;9989045,955
3497;631902,89;9641316,4
3498;631911;9759061
3499;631922;9759762
3500;631932,9;9797701,1
3501;631940;9720374
3502;631958,1263;9552344,781
3503;631975;9780558
3504;631980,38;9760759,11
3505;632001;9777368
3506;632013,13;9804154,01
3507;632018;9772910
3508;632027;9769546
3509;632040,88;9510708,49
3510;632061,89;9526746,2
3511;632093,62;9631677,79
3512;632096;9908050
3513;632097,85;9571063,82
3514;632104,9;9504646,8
3515;632115;10097398
3516;632181;9787200
3517;632187,69;9817774,63
3518;632206;10097853
3519;632235,515;9936568,872
3520;632241,46;9861656,72
3521;632267,026;9966941,448
3522;632282;9755089
3523;632282,41;9509312,44
3524;632287,2188;9983450,68
3525;632300;9678288
3526;632323,92;9508151,82
3527;632345,88;9631520,38
3528;632349;9775604
3529;632351,7;9679054,42
3530;632353,3653;9632342,22
3531;632387,053;10079850,29
3532;632402;10097941
3533;632406,81;9797725,56
3534;632413,254;10079816,99
3535;632415,61;9558885,7
3536;632430;9776402
3537;632483;9786310
3538;632492;9883519
3539;632493,4556;9632575,749
3540;632494,394;9899385,724
3541;632541;10029627
3542;632563;10081173
3543;632565,5;9830018
3544;632575;9787838
3545;632582,27;9871059,97
3546;632584,4135;9994392,45
3547;632618,55;9624178,31
3548;632623,48;9761327,76
3549;632623,4817;9761327,77
3550;632628,62;9631723,02
3551;632632;9779782
3552;632663;9783986
3553;632716,08;9839432,34
3554;632724;9759770
3555;632754;9844058
3556;632760,312;9951658,15
3557;632804,85;9631704,93
3558;632805;9784500
3559;632815;9805946
3560;632817,04;9631211,28
3561;632854,01;9631821,53
3562;632869,986;9949501,601
3563;632887,3043;10009297,3
3564;632909,98;9795681,46
3565;632949;9848560
3566;632950,86;9759604,02
3567;632965,36;9631692,67
3568;632988;9725417
3569;633000,6349;9972978,695
3570;633004;9776220
3571;633041,8122;9632476,514
3572;633102,9329;9900289,153
3573;633143,48;9944074,68
3574;633165;10094058
3575;633172;9783492
3576;633197;9759963
3577;633207,396;9957966,834
3578;633223,5901;9632209,111
3579;633256;9818583
3580;633279,8865;10011000,16
3581;633290;9760241
3582;633305;9906447
3583;633328;9818534
3584;633347,6492;10016567,8
3585;633420,43;9821676,8
3586;633429,394;9933626,102
3587;633433,26;9772785,75
3588;633491,17;9807478,4
3589;633492;9760127
3590;633504;9818509
3591;633506;9782608
3592;633506;9846367
3593;633514;9799758
3594;633592,94;9548073,17
3595;633615,28;9644899,14
3596;633629,3569;9992804,745
3597;633687,06;9530652,81
3598;633777,074;9978466,431
3599;633801,34;9898001,63
3600;633860,63;9880378,81
3601;633884;9785892
3602;633888;10088260
3603;633889,17;9509487,29
3604;633899,64;9632300,38
3605;633935;9825923
3606;633997,18;9809756,42
3607;634032,74;9833137,96
3608;634033;9815966
3609;634050,07;9631636,89
3610;634050,2209;9761121,462
3611;634077,92;9630422,73
3612;634094,86;9811631,73
3613;634142,75;9576828,43
3614;634162;9521183,68
3615;634162,54;9509888,69
3616;634177;9760460
3617;634212,72;9554820,91
3618;634242,91;9521476,57
3619;634296,33;9967311,86
3620;634300,9;9521610,71
3621;634315;10095028
3622;634324,7075;10014685,36
3623;634352,85;9875397,94
3624;634359,36;9867603,52
3625;634369,47;9805058,49
3626;634375,241;9668792,787
3627;634381;9883760
3628;634382,51;9573933,04
3629;634405,55;9530152,85
3630;634487,738;9669078,104
3631;634503,61;9519200,37
3632;634506,09;9804988,09
3633;634508,42;9862557,59
3634;634533;9782514
3635;634560,74;9668754,221
3636;634570,04;9802756,15
3637;634599;9910059
3638;634623,85;9506456,74
3639;634627;10063349
3640;634627,09;9814538,88
3641;634643,18;9768290,6
3642;634670;9781032
3643;634700,1816;9637200,841
3644;634711;9761144
3645;634731;9793626
3646;634766,4145;9669199,43
3647;634780,79;9985583,577
3648;634857,68;9511800,77
3649;634912,41;9971521,18
3650;634924,0413;9632044,265
3651;634947,25;9631509,37
3652;635020,34;9520822,32
3653;635120,74;9514218,75
3654;635131,837;9958784,363
3655;635169,2;9774254,62
3656;635175,31;9836124,75
3657;635190,854;9945425,11
3658;635222;9937681
3659;635263;9823570
3660;635304,982;9666965,215
3661;635309,75;9939388,83
3662;635343,67;9507464,11
3663;635380;9807307
3664;635380;9807307
3665;635403,227;9961939,389
3666;635405,381;9955420,093
3667;635498;9767709
3668;635510;9719099
3669;635514,39;9770993,31
3670;635516,34;9830308,21
3671;635533,48;9538204,44
3672;635551,53;9654042,24
3673;635564;9571045
3674;635614,46;9856905,63
3675;635617,44;9794816,07
3676;635620;9780504
3677;635631;9510822
3678;635635,4;9792792,93
3679;635685;9848866
3680;635740,09;9570557,15
3681;635771,47;9590662,89
3682;635777,74;9618379,25
3683;635784;9865132
3684;635895;9779524
3685;635906;9786678
3686;635947,212;9930372,694
3687;635965;9907882
3688;635990,69;9774663,05
3689;636059,8;9511327,79
3690;636065;9949189
3691;636095;9783772
3692;636134,41;10000217,57
3693;636136,6178;9626673,796
3694;636192;9737970
3695;636198,96;9531376,42
3696;636272,6;9799337,42
3697;636345;9788076
3698;636357,804;9671629,396
3699;636366;9970135
3700;636370,86;9518243,82
3701;636373;9742032
3702;636382,59;9845765,81
3703;636405,32;9796087,58
3704;636433,39;9659794,7
3705;636444;10021733
3706;636451,94;9801155,25
3707;636459,81;9801545,68
3708;636478,68;9804728,11
3709;636485,78;9733799,25
3710;636526,14;9655861,7
3711;636534;9862931
3712;636540;9781200
3713;636550,7;9552765,17
3714;636550,7;9552765,17
3715;636555,63;9660057,35
3716;636562,36;9797274,4
3717;636572,54;9819476,49
3718;636574;9830940
3719;636657;9791104
3720;636800,59;9513802,11
3721;636803,71;9574476,23
3722;636833,72;9558877,12
3723;636874,5799;9632290,401
3724;636954,9255;9560048,536
3725;636959;9923345
3726;636978,3;9520789,63
3727;636980,2109;9981125,68
3728;636980,74;9828586,9
3729;636981;9677320
3730;636984,73;9799804,59
3731;636998,9;9828192,45
3732;637036;9917892
3733;637060,82;9514050,89
3734;637102,2586;9574233,916
3735;637206,681;9943243,414
3736;637208,86;9656695,04
3737;637242;9878196
3738;637252;10000198
3739;637267;9884382
3740;637312,37;9836201,13
3741;637372;9789521
3742;637411;9873744
3743;637411,6492;9556242,952
3744;637430,491;9664255,098
3745;637431,29;9658126,57
3746;637449,41;9833308,02
3747;637516;10046898
3748;637531;10096019
3749;637538,48;9871575,17
3750;637542,8112;10020151,89
3751;637548,768;9953360,934
3752;637602,92;9574731,78
3753;637603,82;9859580,7
3754;637665,22;9987962,44
3755;637702;9780012
3756;637741;9852795
3757;637771,84;9549919,46
3758;637787,88;9524972,49
3759;637829,6788;9561312,54
3760;637851,16;9515545,54
3761;637859;9840422
3762;637859,16;9636265,39
3763;637859,18;9512658,35
3764;637869,98;9591341,42
3765;637871,67;9547549,41
3766;637887,43;9636089,05
3767;637897,39;9795210,89
3768;637902,2881;9918524,313
3769;637931,23;9545739,89
3770;637939,97;9508715,07
3771;637941,106;9936140,915
3772;637991;9827965
3773;637992,989;9962927,137
3774;638009;9776062
3775;638029;9780704
3776;638042,03;9809801,08
3777;638115;9827468
3778;638143;9903962
3779;638147,9;9653471,66
3780;638148;10013153
3781;638200,103;9958272,121
3782;638201;9888499
3783;638234,47;9528062,16
3784;638234,47;9528062,16
3785;638235;10070144
3786;638250,45;9810132,53
3787;638266;9868618
3788;638273,15;9507670,28
3789;638289,61;9841343,65
3790;638299,3;9799565,45
3791;638310,11;9824625,68
3792;638385,06;9840970,44
3793;638395,64;9792838,03
3794;638408,43;9827031,44
3795;638427,5884;10009077,9
3796;638478;9781406
3797;638481,64;9514156,3
3798;638504;9781100
3799;638532,48;9827430,1
3800;638536,9556;10081341,86
3801;638579;9802439
3802;638589,05;9527052,91
3803;638591,08;9827787,97
3804;638592,36;9804309
3805;638637,04;9795182,96
3806;638664,46;9656763,77
3807;638692;9827942
3808;638694,297;9660837,887
3809;638712;9877615
3810;638784,8162;9570963,756
3811;638812,783;9955234,237
3812;638871,36;9828282,18
3813;638874;9909069
3814;638876;10073207
3815;638878,34;9522843,71
3816;638878,34;9522843,71
3817;638892,3;9507711,13
3818;638911;9828082
3819;638912,83;9827703,39
3820;638956;9812610
3821;638977,44;9509691,05
3822;638986,74;9552147,68
3823;639005,19;9505788,47
3824;639013;9826988
3825;639017,56;9828487,11
3826;639043,03;9536163,11
3827;639045,77;9896893,71
3828;639071,99;9514289,13
3829;639074;9827910
3830;639092;9828897
3831;639093,525;9946613,764
3832;639100;9777802
3833;639102,27;9872862,92
3834;639122,02;9881214,88
3835;639142;9827316
3836;639161,78;9856190,49
3837;639194,3333;9990995,782
3838;639211,92;9821706,98
3839;639220,7779;9633742,027
3840;639273;9661354
3841;639302;9662030
3842;639324,85;9658281,7
3843;639324,85;9658281,7
3844;639333;9788420
3845;639352,29;9560365,65
3846;639379,56;9533609,39
3847;639393,63;9849871,03
3848;639398,07;9592781,59
3849;639409,993;9661289,741
3850;639416,8951;9514313,026
3851;639508,6156;9563485,108
3852;639519,71;10007588,74
3853;639528,18;9592952,6
3854;639530,6737;10021463,35
3855;639557;9807954
3856;639605,82;9579488,03
3857;639629,57;9807267,61
3858;639688,38;9511120,88
3859;639741,57;9518783,95
3860;639777,15;9857583,7
3861;639803,51;9970673,8
3862;639805;9802627
3863;639853,19;9938344,21
3864;639858,235;9667715,483
3865;639885;9914323
3866;639888,45;9966319,34
3867;639907,08;9524644,47
3868;639911;9792216
3869;639913,19;9533258,01
3870;639934;9819575
3871;639941;9877091
3872;639959,8164;9554534,303
3873;639995,43;9795890,5
3874;640004;9901933
3875;640018,03;9562347,24
3876;640049,39;9646937,6
3877;640049,46;9535024,36
3878;640061,0366;9918800,666
3879;640067,27;9871199,98
3880;640101;10072160
3881;640194,77;9638501,12
3882;640212,22;9509098,28
3883;640234,77;9665095,318
3884;640264,36;9862195,48
3885;640272;9866618
3886;640333,09;9838978,51
3887;640352,05;9569279,5
3888;640352,48;9567898,49
3889;640417,27;9575001,01
3890;640447;9811188
3891;640519,851;9967438,418
3892;640547,09;9584600,67
3893;640590,18;9805945,14
3894;640609;9827644
3895;640630,55;9666879,295
3896;640650,1274;9982292,433
3897;640658;9776446
3898;640687,2465;9616079,363
3899;640714;9744593
3900;640714,1;9558955,79
3901;640802;9753512
3902;640808,67;9506476,21
3903;640871;9911441
3904;640884,74;9510008,13
3905;640910,11;9637941,14
3906;640932,8;9552965,4
3907;640948;9744496
3908;640948,54;9524466,02
3909;640972,1778;9995482,508
3910;640979,088;9960644,672
3911;640993,71;9769118,53
3912;641018;9856815
3913;641027,84;9675554,08
3914;641050;9859471
3915;641081;9744658
3916;641087,29;9744674,92
3917;641104;9920000
3918;641146;9802751
3919;641171,04;9795675,56
3920;641194,6711;9990826,812
3921;641195,77;9530712,44
3922;641269,48;9521794,16
3923;641312,993;9955370,412
3924;641342;9783706
3925;641343,485;9658266,605
3926;641361,9;9656673,26
3927;641380,95;9939297,22
3928;641397,61;9556053,28
3929;641398,13;9828822,56
3930;641428,09;9545138,04
3931;641429;9913219
3932;641475,14;9800144,79
3933;641523,6716;9632539,612
3934;641531,7169;9636406,174
3935;641615,87;9753373,13
3936;641616,44;9865802,17
3937;641627;9782962
3938;641627,96;9582138,13
3939;641638,27;9806705,95
3940;641641,97;9896722,68
3941;641650;9783008
3942;641659;9782952
3943;641663;9783326
3944;641669;9783718
3945;641670,36;9815852,01
3946;641678;9881104
3947;641697,25;9867862,22
3948;641763;9803664
3949;641776,01;9532751,82
3950;641778,95;9793250,86
3951;641791;9897132
3952;641794;10061697
3953;641800;10087304
3954;641828;9801679,64
3955;641851;9782894
3956;641904;9748284
3957;642011;9877114
3958;642071,9599;9977228,189
3959;642118;9790136
3960;642133,27;9873097,55
3961;642218,27;9790047,71
3962;642276;9906803
3963;642310;9804843
3964;642322,28;9507178,84
3965;642336,39;9589843,8
3966;642337,91;9509141,88
3967;642372;9875487
3968;642379,8;9529022,01
3969;642379,8;9529022,01
3970;642382,98;9794398,13
3971;642429,87;9569308,58
3972;642505,461;9931764,669
3973;642532;9782288
3974;642541,81;9622830,36
3975;642544;10060138
3976;642551,95;9633077,83
3977;642619,97;9560319,93
3978;642652,92;9585603,39
3979;642678,45;9585695,03
3980;642709,07;9569722,58
3981;642712;9916679
3982;642731;9916685
3983;642737,82;9552654,61
3984;642773,66;9557214,21
3985;642865;9747129
3986;642868,15;9528468,34
3987;642873,6305;9998427,62
3988;642889;9783441
3989;642894,88;9588952,98
3990;642910;9783654
3991;642960,7218;10056575,01
3992;642981,16;9514127,78
3993;642981,174;9928590,585
3994;643002,39;9873958,23
3995;643036,6;9968569,59
3996;643060;9803658
3997;643089,47;9855012,45
3998;643092;9818591
3999;643119;9792782
4000;643172,08;9515022,16
4001;643183,52;9798497,81
4002;643186;9851991
4003;643221,01;10099272,95
4004;643227;9818430
4005;643235,5464;9517717,251
4006;643235,57;9775844,49
4007;643237;9748788
4008;643251;10077630
4009;643263;9823127
4010;643276;9864249
4011;643366,29;9507935,78
4012;643369;10100009
4013;643427;9890011
4014;643440;9805761
4015;643465;9832244
4016;643491,4898;10016718,86
4017;643514;9941238
4018;643549;9834904
4019;643550,18;9812008,52
4020;643562;9678795
4021;643584;10045282
4022;643634;9659606
4023;643634,394;9952054,118
4024;643634,9;9511293,33
4025;643660;10005624
4026;643671,36;9891647,77
4027;643687,37;9526979,94
4028;643725;9690203
4029;643768,24;9553394,28
4030;643774;9687566
4031;643824;10056909
4032;643868;9785850
4033;643929;10065890
4034;643991,99;9621582,06
4035;644031;10078595
4036;644062;10099622
4037;644075,88;9896310,53
4038;644079;10023012
4039;644111;9563933
4040;644114,3;9507883,17
4041;644125,58;9561519,55
4042;644148;10090977
4043;644163,33;9934084,78
4044;644186,3485;9571109,185
4045;644187;10038107
4046;644197;9815155
4047;644201,27;9561464
4048;644205,33;9548986,36
4049;644217,11;9546331,25
4050;644236,63;9561877,03
4051;644245;10000990
4052;644250,04;9815304,51
4053;644253;10070804
4054;644262;9922236
4055;644268,93;9938886,32
4056;644297,729;9664088,259
4057;644346;10090732
4058;644403,88;9812298,2
4059;644462,2902;9557843,46
4060;644473,3116;9557334,313
4061;644475;9871864
4062;644491;9919347
4063;644551;9696970
4064;644605,62;9568901,18
4065;644614;10028604
4066;644636,39;9807253,93
4067;644640;10099134
4068;644641,12;9875038,06
4069;644657,69;9594584,79
4070;644709;9914836
4071;644908,42;9768701,07
4072;644917;10101498
4073;644925,44;9522522,13
4074;644928,75;10088452,4
4075;644944,1929;9913945,272
4076;644969,879;9929860,495
4077;644976,242;9957285,893
4078;645000,56;9768217,96
4079;645028;9821483
4080;645031;10055140
4081;645034,3461;9984487,98
4082;645056,1;9768291,31
4083;645068,08;9554539,42
4084;645087;9747108
4085;645091,55;9527070,55
4086;645093;9747423
4087;645156,97;9857929,1
4088;645183,93;9768428,93
4089;645218;9920111
4090;645226,662;9571598,98
4091;645292;9898818
4092;645295,63;9767891,64
4093;645326,05;9510965,03
4094;645352;10039966
4095;645406;10100627
4096;645412;10101128
4097;645413,65;9574758,77
4098;645418,82;9970682,1
4099;645426;9876264
4100;645440;9839318
4101;645442;10082544
4102;645472,16;9768031,97
4103;645509,56;9870399,09
4104;645516,75;9884904,92
4105;645539;10100253
4106;645561,113;9934927,056
4107;645568,97;9676133,5
4108;645594;10101721
4109;645628;9867971
4110;645634;10054120
4111;645664,39;9767689,62
4112;645687,821;9660235,281
4113;645771,15;9639308,05
4114;645807;10102012
4115;645842;10100119
4116;645858,14;9762853,27
4117;645869,95;9828570,89
4118;645886;10078595
4119;645892,54;9851305,92
4120;645898,92;9633267,59
4121;645934;10101395
4122;645940;9670500
4123;645955,03;9755919,9
4124;646040;9787804
